SentenceId,View,Opinion
105720,qx60,neu
105721,哈弗,neu
105722,卡罗拉,neu
105723,别克,neu
105724,威朗gs,neu
105724,别克,neu
105725,君越,pos
105726,卡罗拉,neu
105727,本田思域,neu
105728,帕萨特,neu
105729,宝马,neu
105729,奔驰,neu
105729,保时捷,neu
105730,马自达,neu
105730,三菱,neu
105730,本田,neu
105730,宝马,neu
105730,日产,neu
105730,斯巴鲁,neu
105730,通用,neu
105730,丰田,neu
105730,菲亚特克莱斯勒,neu
105730,福特,neu
105731,宝马5系,pos
105732,斯巴鲁傲虎,neg
105733,大众,neu
105734,奥迪,neu
105734,奥迪A3,neu
105734,A6Allroad,neu
105735,奥迪,pos
105737,一汽-大众,neu
105738,奇骏,neu
105738,rav4,neu
105738,crv,neu
105738,cx-5,neu
105738,陆巡,pos
105739,中华,neu
105739,起亚,neu
105739,大众,neu
105739,广汽丰田,neu
105739,吉利,neu
105739,别克,neu
105739,比亚迪,neu
105739,标致,neu
105739,凯迪拉克,neu
105739,奥迪,neu
105739,福特,neu
105739,五菱,neu
105740,宝马xl,neu
105741,保时捷,pos
105741,panamera,pos
105742,英菲尼迪,neu
105743,瑞风s3,pos
105743,瑞风s2,pos
105745,宝马,neu
105745,奥迪,neu
105746,飞度,neu
105747,昕锐,pos
105747,斯柯达,pos
105748,凯越,pos
105749,福特gt,neu
105749,gtlm,neu
105750,辉昂,neu
105750,大众,neu
105751,雷克萨斯,neu
105752,途安l,pos
105752,大众,neu
105753,丰田雷凌,pos
105753,雷凌,neu
105754,福特f系列,pos
105754,道奇ram,pos
105755,福特,neu
105756,广汽丰田,neu
105757,雪佛兰,neu
105758,发现gs,neu
105759,福克斯,pos
105759,福特,pos
105761,君越,neu
105762,一汽丰田rav4荣放,neu
105763,迈锐宝,neu
105763,翼虎,neu
105763,昂科威,pos
105763,沃尔沃s60l,pos
105764,英朗,neu
105765,h9,neu
105765,瑞风m4,neu
105766,幻速s3,neu
105766,幻速s3l,neu
105767,minicountryman,neu
105768,雷凌,pos
105769,广汽丰田,neu
105770,瑞风s3,neu
105771,道奇,neu
105771,英菲尼迪,neu
105771,雷克萨斯,neu
105772,大众,neu
105772,斯柯达,neu
105773,宝马5系,neu
105774,东风日产,neu
105776,昂科拉,neu
105777,凌志,neu
105777,标致,neu
105777,雪铁龙,neu
105778,gs4,pos
105779,索兰托l,neu
105780,丰田,neu
105780,广汽丰田,neu
105780,传祺,neu
105781,哈弗h6coupe,neu
105782,胜达,pos
105783,名图,neu
105784,宝马,neu
105785,逍客,neu
105785,昂克拉 3008,neu
105785,三菱,pos
105785,途胜,neu
105785,劲炫,pos
105785,ix35,neu
105786,东风雪铁龙c6,neu
105787,朗境,pos
105788,乐风,pos
105789,北京现代名图,neu
105790,五菱,pos
105791,法拉利488gtb,neu
105792,睿翼,pos
105792,马3马6,pos
105793,宝马,pos
105794,朗动,neu
105794,捷达,neu
105794,英朗,neu
105794,朗逸,neu
105795,荣威rx5,neu
105796,ix35,neu
105797,哈弗h6,neu
105798,逍客,neg
105799,迈锐宝xl,neu
105799,上汽通用,neu
105800,雅阁,neu
105801,上汽大众,neu
105802,宝骏560,neu
105802,风光580,pos
105805,宝马m2,neu
105807,比亚迪唐,neu
105807,雷凌,neu
105807,雷克萨斯,neu
105807,汉兰达,neu
105808,逍客,neu
105809,铃木,neu
105810,哈佛,neu
105810,江淮,neu
105811,博瑞,neu
105811,吉利,neu
105811,凯美瑞,neu
105812,捷达,pos
105813,凯美瑞,neu
105815,五菱,neu
105816,昂科威,neu
105817,本田,pos
105818,奥迪,pos
105819,T200,neg
105819,雷克萨斯,neu
105820,bmw,neu
105820,motorradvisionnext100,neu
105821,h6,neu
105821,江淮,neu
105822,本田crv,neu
105823,桑塔纳,neu
105823,兰博基尼,neu
105824,东风日产,neu
105824,天籁,neu
105824,日产,neu
105825,一汽奥迪,neu
105826,奥德赛,neu
105827,哈弗h6,pos
105828,远景,pos
105829,轩逸,neu
105830,日产,neu
105830,轩逸,neu
105832,奥迪q5,neu
105832,奥迪a4l,neu
105833,大众,neu
105834,本田思域,neu
105835,现代途胜,neu
105836,保时捷,neu
105837,蒙迪欧致胜,neu
105838,北京现代,neu
105838,胜达,neu
105839,gle450amg,pos
105840,速腾,neu
105840,大众,pos
105841,东风雪铁龙C6,pos
105842,丰田,pos
105842,雷凌,pos
105843,宝马,neu
105844,奥迪,neu
105844,a1,pos
105846,途安l,pos
105847,途观,pos
105847,tiguan,pos
105848,一汽,neu
105848,大众,pos
105848,上汽大众,neu
105849,宝马,neu
105849,奔驰,neu
105849,奥迪,neu
105849,保时捷,neu
105849,路虎,neu
105850,丰田,neu
105851,北京现代,neu
105852,长安,neu
105853,林肯,neu
105854,宾利,neu
105855,劳斯莱斯,neu
105856,沃尔沃,neu
105857,大众途锐,neu
105857,保时捷卡宴,neu
105857,大众,neu
105858,克莱斯勒,neu
105859,宾利,neu
105860,科鲁兹,neu
105861,广汽传祺,neu
105862,奥迪,neu
105862,奥迪a1,neu
105863,索纳塔,neu
105864,别克君越,neu
105865,福特,neu
105866,广汽传祺,neu
105867,马自达,pos
105868,法拉利,neu
105868,奥迪s3,neu
105869,途观,neg
105870,广汽传祺ga8,pos
105871,讴歌,neu
105872,宝马S1000,pos
105873,途锐,pos
105874,长安,neu
105875,雪弗兰迈锐宝,neg
105876,奥迪a6,neu
105877,rav4荣放,pos
105877,rav4,pos
105878,威朗,neu
105878,轩逸,neu
105878,c4l,neu
105879,昂科威,pos
105880,昂科威,pos
105880,别克,neu
105881,海马,pos
105881,福美来,pos
105882,福特,neu
105883,速腾,neu
105884,路虎,pos
105885,福特ecosport,neu
105886,劳斯莱斯,neu
105887,锐界,neu
105887,福特,neu
105888,凌度,neu
105888,奥德赛,neu
105889,greiz,pos
105889,本田,neu
105889,哥瑞,pos
105890,奇骏,neu
105891,奥迪,neu
105892,翼虎,neu
105893,polo,neu
105893,大众,neu
105894,Lamando凌渡,pos
105896,大众,neu
105897,卡罗拉,neu
105898,名图,neu
105899,雪弗兰乐风rv,neu
105899,标致301,neu
105900,法拉利,neu
105900,兰博基尼,neu
105901,昂科威,pos
105902,奥迪a6l,neu
105904,本田飞度,neu
105905,凯越,neg
105906,传祺gs4,neu
105907,哈弗h2,neu
105908,宝马,neu
105908,x2coupe,neu
105909,轩逸,pos
105910,途安L,pos
105911,君越30h,pos
105912,明锐,neu
105913,保时捷,neu
105913,特斯拉,pos
105914,速派330,neu
105915,奥迪a4l,neu
105915,a4l,neu
105916,众泰t600,neu
105917,宝马,neu
105918,飞度,neu
105920,路虎,neu
105921,梅赛德斯-奔驰,pos
105922,宝马,neu
105922,宝马525,neu
105923,vios威驰,neu
105924,大众,pos
105925,宝骏730,pos
105925,五菱,pos
105926,逍客,neg
105927,启辰,neu
105928,雪佛兰,neu
105928,通用,neu
105928,别克,neu
105929,铃木,neu
105930,广汽丰田,neu
105931,雪佛兰,neu
105932,上汽大众Lamando凌渡,pos
105933,汉兰达,pos
105935,长安,neu
105936,飞度,neg
105937,科鲁兹,neu
105938,福睿斯,neu
105939,宝马,neu
105940,上汽大众,neu
105941,东风,neu
105941,吉利,neu
105941,红旗,neu
105941,帝豪gs,neu
105942,大众,neu
105943,途观,neu
105943,q3,neu
105943,ford系,neu
105944,奥迪a4l,neu
105945,c6,neu
105946,皇冠,neu
105947,东风日产,neu
105947,尼桑,neu
105948,大众,neg
105949,科鲁兹,pos
105950,宝马,neu
105950,奥迪,neu
105950,奔驰,neu
105951,北汽幻速s6,neu
105952,瑞虎5,neu
105952,cs75,neu
105953,力狮,neu
105953,斯巴鲁,neu
105953,翼豹,neu
105954,广汽本田,pos
105955,广汽丰田,neu
105957,宝马,neu
105957,腾势,neu
105957,奔驰,neu
105958,c6,pos
105958,东风雪铁龙,neu
105958,雪铁龙,neu
105959,卡罗拉,pos
105959,雷凌,pos
105960,凯迪拉克vday,neu
105962,宝马,neu
105962,m4concepticoniclights,neu
105962,宝马m4,neu
105962,m4,neu
105963,东风日产启辰,neu
105964,长安,neu
105965,雪佛兰,neu
105965,赛欧,neu
105968,卡罗拉,neu
105968,ga6,neu
105969,兰博基尼,neu
105970,英朗,neu
105971,奥迪a6,neu
105972,广汽吉奥,neu
105973,比亚迪,pos
105974,福特,neu
105974,驭胜s330,neu
105974,江铃,neu
105975,长安,pos
105976,宝马,neu
105976,X5,pos
105976,X3,pos
105977,宝马,neu
105978,名图,neu
105980,吉姆尼,neu
105982,宝来,pos
105983,睿翼,neu
105985,吉利,neu
105986,斯柯达,neu
105987,飞度,neu
105988,宝马,neu
105988,凯迪拉克,pos
105989,北京现代,neu
105989,胜达,neu
105989,索纳塔,neu
105991,途观,neu
105991,一汽-大众,neu
105991,上海大众,neu
105991,大众,neu
105992,途观,pos
105993,高尔夫7代,neu
105993,大众,neu
105993,高尔夫6,pos
105993,高尔夫,pos
105994,迈锐宝,neu
105994,迈锐宝xl,neu
105995,轩逸,neu
105996,阿尔法奥德赛,neu
105997,福特野马,neu
105998,帕杰罗,neu
106000,比亚迪,neg
106002,威驰,neu
106003,Polo,neu
106004,高尔夫,neg
106005,奥迪,neu
106006,奥迪a3,neu
106006,凌度,neu
106007,速腾,neu
106008,雅阁,neu
106009,jeep大切诺基,neu
106010,迈腾,neu
106011,丰田凯美瑞,neu
106011,奥迪a4,neu
106011,迈腾,neu
106011,帕萨特,neu
106011,大众桑塔纳,neu
106011,宝马3系,neu
106011,本田雅阁,neu
106012,君威,neu
106013,江淮,neu
106014,起亚,neu
106015,大众高尔夫,neu
106015,高尔夫,neu
106016,帕萨特,neu
106016,宝马,neu
106016,奔驰,neu
106018,威朗,pos
106018,英朗,pos
106019,翼虎,neu
106019,自由光,neu
106019,cx-5,neu
106019,奇骏,neu
106019,汉兰达,neu
106019,途观,neu
106020,骊威,neu
106021,乐风,neu
106022,起亚k3,neu
106023,启辰t70,neu
106023,t70x,neu
106023,昂克赛拉,neu
106024,雷凌,neu
106025,凯美瑞,neg
106026,轩逸,neu
106026,蓝鸟,neu
106026,骐达,neu
106027,宝马,neu
106027,奥迪,neu
106028,雷诺,neu
106029,捷豹xfl,neu
106029,捷豹路虎,neu
106030,阿尔法罗密欧giulia,neu
106031,雪佛兰科鲁兹,pos
106032,凯迪拉克,pos
106033,广汽本田冠道,neu
106035,斯巴鲁,neu
106037,北京现代,neu
106038,劳斯莱斯,neu
106039,桑塔纳,neu
106040,宝马,neu
106041,海马,neu
106042,广本,neu
106042,本田,neu
106042,广汽本田,neu
106043,英菲尼迪,neu
106043,雅阁,neu
106044,奥迪,pos
106045,丰田,neg
106046,丰田,neu
106047,吉利,neu
106048,哈弗,neu
106049,福特探险者,neu
106050,现代,neu
106051,卡罗拉,neu
106051,轩逸,neu
106052,别克新凯越威朗,neu
106052,昂科威,neu
106053,海马s5,pos
106053,传祺gs4,neu
106053,传祺,pos
106053,猎豹cs10,pos
106053,东风本田x-rv,neu
106054,马自达,neu
106055,斯柯达,neu
106056,斯柯达,neu
106057,宝马,neu
106057,bmw,neu
106058,途安,pos
106060,大众,neu
106060,途锐,neu
106060,a3,neu
106060,q7,neu
106060,奥迪,neu
106060,q3,neu
106060,途观,neu
106060,高尔夫,neu
106061,雪铁龙,neu
106061,c5,neu
106061,c3-xr,neu
106061,东风雪铁龙,neu
106061,世嘉,neu
106062,帕萨特,pos
106062,上汽,pos
106062,速派,pos
106063,320i,neu
106063,宝马3系gt,neu
106064,本田,neg
106065,五菱宏光,neu
106065,幻速s3l,neu
106066,c200coupe,neu
106066,雷克萨斯es300,neu
106067,比亚迪,neu
106068,哈弗h2,neu
106069,法拉利California,pos
106070,哈弗H6,neu
106070,H6,neu
106070,风行S500,neu
106070,朗逸,neu
106071,别克gl8,neu
106072,雪佛兰,neu
106072,科鲁兹,neu
106072,乐风,neu
106072,迈锐宝xl,neu
106072,科沃兹stepbystep,neu
106073,索兰托l,neu
106074,轩逸,neu
106075,奥迪r8,neu
106076,林肯continentalmarki,neu
106076,林肯大陆continental,neu
106077,雷凌,neu
106078,科迈罗,pos
106078,雪佛兰,pos
106080,华晨宝马,neu
106080,长安,neu
106081,三菱,neu
106082,速腾,neu
106082,帕萨特途观,neu
106082,通用,neu
106082,大众朗逸,neu
106083,起亚福瑞迪,neg
106084,福特探索者,neu
106084,翼虎,neu
106084,福特探险者,neu
106084,福特,neu
106086,别克,neu
106087,博瑞,pos
106087,传祺ga6,pos
106088,翼虎,pos
106089,铃木北斗星,neu
106090,梅赛德斯-奔驰,neu
106091,东风悦达起亚,neu
106092,大众,neu
106093,奔驰s级,pos
106094,一汽丰田,neu
106094,广汽传祺,neu
106095,丰田,pos
106096,红旗,neu
106097,牧马人,neu
106098,众泰z700,pos
106099,东风日产,neu
106100,大众,neu
106101,宾利,neu
106102,威朗,neu
106103,福克斯rs,neu
106103,野马,neu
106104,卡罗拉,pos
106105,君越,neg
106106,奥迪a3,neu
106106,奥迪q3,neu
106107,kx3,neu
106107,起亚新kx3,neu
106107,起亚,neu
106108,福特,pos
106108,福特翼虎,pos
106109,第7代高尔夫,pos
106110,T5,neg
106110,沃尔沃XC60,neg
106111,广汽三菱劲炫,neg
106112,宝马5系,neu
106112,x5x,neu
106113,速腾,neu
106114,飞度,pos
106115,保时捷,neu
106116,别克,neu
106117,奥迪,neu
106117,奔驰,neu
106118,卡罗拉,pos
106119,途胜,pos
106120,威朗,neu
106121,宾利,neu
106122,别克英朗,neu
106123,雷克萨斯,neu
106124,上汽通用五菱,neu
106124,宝骏,neu
106124,宝骏310,neu
106125,东风日产,neu
106125,奇骏,neu
106125,x6,neu
106126,锋范,neu
106126,花冠,neu
106126,颐达,neu
106126,飞度,neu
106127,迈腾,neu
106128,速派,pos
106128,雅阁,pos
106129,马自达6睿翼,neu
106129,b50,neu
106130,标致,pos
106132,长安,neu
106133,卡缤,pos
106134,雷克萨斯,pos
106135,野马,neu
106135,福特,neu
106136,别克威朗,pos
106137,速派,pos
106139,奥迪,neu
106140,一汽丰田,neu
106141,东风日产,neu
106141,天籁,neu
106142,东风标致,neu
106143,宝马,neu
106143,奔驰,neu
106144,帕萨特,neu
106144,速派,neu
106144,迈腾,pos
106145,benz300slr,neu
106146,奥迪,neu
106147,众泰,pos
106148,爱丽舍,neu
106149,致炫,neu
106150,法拉利458,pos
106151,福特锐界,neu
106151,锐界,neu
106152,萨博,neu
106153,奇骏,neu
106153,雷诺科雷傲,neu
106154,萨博,neu
106154,沃尔沃,neu
106155,北汽威旺,neu
106156,法拉利,neu
106156,兰博基尼,neu
106157,408,neg
106158,凌渡,neu
106158,Lamando,neu
106158,上海大众,neu
106159,宝马5系,neu
106160,威驰,neu
106161,朗逸,neu
106163,三菱,pos
106163,三菱asx,pos
106164,奥迪a4l,pos
106165,海马s5,pos
106166,哈弗h6coupe,neu
106167,福特mustang,neu
106168,宝马,pos
106169,大众polo,neu
106171,奥迪,neu
106171,奥迪rs6,neu
106172,昂科拉,pos
106173,速派,pos
106174,蓝鸟,pos
106174,卡罗拉,neu
106175,雪铁龙c4l,neu
106176,兰博基尼,pos
106177,英朗,neu
106178,马自达,pos
106179,凯迪拉克,neu
106179,xc60,neu
106180,宝马,neu
106180,奔驰,neu
106180,奥迪,neu
106181,奥迪,neu
106182,威驰,pos
106183,bmw,pos
106184,别克凯越,pos
106185,名图,neu
106186,宝马,neu
106187,大众,neu
106187,高尔夫,neu
106188,大众,neu
106189,k2,pos
106190,翼虎,pos
106190,途观,pos
106191,5系,neu
106191,发现530le,neu
106192,野马,neu
106193,轩逸,neu
106193,日产轩逸,neu
106194,ga3s,neu
106195,众泰sr7,pos
106196,途安L,pos
106197,英菲尼迪,neu
106197,qx60,neu
106198,君越,neu
106199,宝马,neu
106199,通用,neu
106200,哈弗,neu
106200,长城,neu
106201,飞驰,neu
106201,宾利,neu
106202,奔驰c级,neu
106203,宝马,neu
106203,凯迪拉克xts,neu
106203,5系,neu
106203,奥迪a6,neu
106204,速派,pos
106205,奥迪,neu
106206,宝马2系,pos
106207,途安l,pos
106208,博越,neu
106208,艾瑞泽5,neu
106208,帝豪gs,neu
106208,吉利博瑞,neu
106208,东南dx7,neu
106209,丰田,neu
106209,福特猛禽f350,neu
106210,奥迪q3,neu
106210,奔驰gla,neu
106211,速派,neu
106212,长安,neu
106213,轩逸,neu
106214,威朗,pos
106214,威朗轿跑,pos
106215,本田,neu
106215,honda,neu
106216,东风本田,neu
106217,帕萨特,pos
106218,猎豹,neu
106219,哈弗,pos
106220,速腾,neu
106220,迈腾,neu
106221,本田,pos
106221,速派,pos
106221,雅阁,pos
106222,帕萨特,neu
106222,迈腾,neu
106223,福特,neu
106223,蒙迪欧,neu
106224,v60,pos
106224,沃尔沃v60,pos
106224,沃尔沃,pos
106225,阿尔法罗密欧giulia,neu
106226,哈弗h6,neu
106227,奥迪,neu
106228,哈弗,neu
106229,威驰,neu
106230,飞度,neu
106231,宝来,neu
106232,c3-xr,neu
106233,现代,neu
106233,长安,neu
106234,逍客,neu
106235,上汽大众,pos
106235,凌渡GTS,pos
106236,东风本田,neu
106236,华晨,neu
106236,东风日产,neu
106236,奇瑞,neu
106236,吉利,neu
106236,上海大众,neu
106236,一汽大众,neu
106236,比亚迪,neu
106236,一汽奥迪,neu
106237,q5,neu
106237,丰田致炫,neu
106238,宝马,neu
106238,x1,neu
106239,雷克萨斯lx,neu
106239,兰德酷路泽,neu
106240,特斯拉,pos
106240,荣威rx5,pos
106241,迈腾b7,neu
106242,奥迪a7,pos
106242,迈锐宝xl,neu
106243,沃尔沃,neu
106243,劳斯莱斯,neu
106243,兰博基尼,neu
106243,阿斯顿·马丁,neu
106243,福特,neu
106244,本田雅阁,neu
106245,奔奔,neu
106245,FO,neu
106245,赛欧,neu
106245,QQ,neu
106245,F2,neu
106246,宝马z4,neu
106248,jeepcompass指南者,neu
106248,自由侠renegade,neu
106249,奔驰cla,neu
106249,奥迪a4l,neu
106250,宝马,neu
106250,x535i,neu
106251,君越,neu
106252,凯美瑞,neu
106253,宝骏,neu
106253,五菱,neu
106254,雷凌,pos
106255,大众-朗逸,neu
106256,大众,neu
106257,朗动,pos
106258,劳斯莱斯,neu
106259,奔驰e级,pos
106260,众泰sr9,pos
106261,雷诺,neu
106261,奔驰,neu
106261,宝马,neu
106261,凯迪拉克,neu
106261,奥迪,neu
106261,保时捷,neu
106261,沃尔沃,neu
106261,路虎,neu
106262,宝马,neu
106263,凯美瑞,neu
106264,奥迪a7,neu
106264,宝马6系,neu
106264,大众sportcoupegte,neu
106266,迈锐宝,neu
106266,328,neu
106267,福克斯,neu
106268,锋驭oil,neg
106270,cx-4,pos
106270,奇骏,neg
106270,crv,neu
106270,rav4,neg
106270,cx-5,neu
106271,东风,neu
106271,东风风神,neu
106272,迈锐宝xl,neu
106273,朗逸,pos
106274,三菱,neu
106275,大众,neu
106275,途安,neu
106277,福特蒙迪欧,pos
106278,宝马M3,neu
106279,东风,neu
106279,蓝鸟,neu
106280,别克英朗,neg
106281,骐达,pos
106282,瑞风s3,pos
106283,卡罗拉,neu
106283,威朗,neu
106283,速腾,neu
106284,兰博基尼,neu
106285,颐达,neu
106286,北汽幻速h2e,neu
106286,长安,neu
106286,五菱,neu
106289,一汽丰田,pos
106290,奥迪a8l,neu
106291,蒙迪欧致胜,neu
106292,丰田,neu
106292,威驰,neu
106293,沃尔沃,neu
106293,沃尔沃v60,neu
106295,朗逸,neu
106296,现代索纳塔八,neu
106297,雪佛兰,neu
106297,k2,neu
106298,北汽幻速h3f,neu
106299,一汽-大众,pos
106300,宝骏560,neu
106301,大众,neu
106301,途锐,pos
106302,大众,neu
106303,gt3赛,pos
106305,辉腾,neu
106305,迈腾,neu
106306,飞度,neu
106307,别克,neu
106307,昂克威,neu
106308,瑞纳,neu
106309,一汽大众捷达,neu
106309,上汽大众桑塔纳,neu
106309,大众,neu
106309,捷达,neu
106309,桑塔纳,neu
106310,日产蓝鸟,neu
106312,大众高尔夫,neu
106313,帕萨特,pos
106314,长安cs35,neu
106315,凯越,neu
106316,宝马,neu
106317,奥迪q5,neu
106318,昂科威,neu
106319,兰博基尼,neu
106320,长安fan,neu
106320,长安,neu
106321,长安cs75,neu
106322,本田飞度,neu
106323,轩逸,neu
106323,日产启辰,neu
106324,途观,neu
106325,上汽,pos
106325,桑塔纳,pos
106326,mg3,neu
106327,北汽幻速s6,neu
106328,比亚迪,neu
106329,雪佛兰,neu
106330,福睿斯,neu
106331,宝马,neu
106331,7系,neu
106332,博越,neg
106332,荣威,neu
106332,荣威x5,pos
106333,桑塔纳,neu
106334,宝马,neu
106335,东风日产,neu
106336,奥迪rs3,neu
106337,宝沃,neu
106337,rav4,pos
106338,奥迪q5,neu
106339,法拉利,neu
106340,宝马3,neu
106341,揽胜极光,pos
106341,路虎,pos
106342,福特,neu
106343,大众,neu
106344,广汽传祺,neu
106345,lexusrcf,neu
106346,丰田,neu
106347,广汽传祺,neu
106348,三菱,neu
106350,东风标致,neu
106351,蓝鸟,neu
106352,奇瑞风云2,neu
106352,飞度,neu
106353,昂科拉,pos
106354,三菱,pos
106355,迈锐宝,pos
106356,锋范,neu
106356,凌派,neu
106356,雅阁,neu
106357,大众,neg
106358,轩逸,neu
106358,卡罗拉,neu
106358,雷凌,neu
106359,汉兰达,neu
106360,雷克萨斯es,pos
106360,es,pos
106362,逍客,neu
106363,大众迈腾,neu
106364,轩逸,neu
106365,野马,neu
106365,宝马i3,neu
106365,川汽野马,neu
106366,比亚迪f0,neu
106368,奥迪,neu
106368,s-line,neu
106368,奥迪q3,neu
106369,福特锐界,neu
106370,昕锐,neg
106371,轩逸,neu
106372,比亚迪,neg
106372,大众,neu
106373,Polo,pos
106374,帕萨特,neu
106375,英菲尼迪,pos
106375,qx60,neu
106376,途观,neu
106376,kodia,neu
106376,斯柯达,neu
106377,福克斯rs,neu
106377,奥迪,neu
106378,宝马5系,neu
106378,s80,neu
106378,沃尔沃s90,neu
106378,奥迪a6,neu
106379,吉利,neu
106379,帝豪,neu
106380,大众帕萨特,pos
106381,伊兰特,neu
106382,奥迪rs5,neu
106383,丰田auris,neu
106384,哈弗,neu
106384,h2,neu
106385,起亚,pos
106386,朗动,neu
106387,宝马x1,neu
106388,丰田,neu
106388,一汽丰田rav4,neu
106389,北汽,neu
106389,长安,neu
106390,翼虎,neg
106390,昂科威,pos
106391,特斯拉,neu
106392,兰博基尼jarama,neu
106392,菲亚特,neu
106393,途观,pos
106394,宝马,neu
106395,c6,neu
106396,昂科威,neu
106397,明锐,neu
106397,野帝,neu
106398,途胜,neu
106400,大众,neu
106401,帕萨特,pos
106401,朗逸,pos
106402,起亚,neu
106403,福特锐界,neu
106404,英朗,neu
106405,宝马,neu
